"stat_month","storeid","store_type","total_sales_qty","total_begin_qty","total_end_qty","avg_inventory_qty","turnover_ratio"
"2024-08-01","16910",社区店,23648.8508,57945.7752,61905.9244,59925.84980000,0.39463521
"2024-08-01","16911",社区店,22138.8060,29279.3520,45129.5460,37204.44900000,0.59505802
"2024-08-01","16913",社区店,67812.1740,82425.2250,91473.0510,86949.13800000,0.77990622
"2024-08-01","16914",社区店,24349.9046,30989.8520,45453.6774,38221.76470000,0.63706908
"2024-08-01","16917",社区店,10993.0400,15159.6800,38070.2400,26614.96000000,0.41303988
"2024-08-01","16918",社区店,16730.0000,24278.2000,21539.9940,22909.09700000,0.73027758
"2024-08-01","16919",社区店,33078.1132,22256.9400,22598.5868,22427.76340000,1.47487346
"2024-08-01","16920",社区店,45466.9950,8889.1410,21390.9450,15140.04300000,3.00309549
"2024-08-01","16921",社区店,12266.5000,44954.0000,72027.7000,58490.85000000,0.20971656
"2024-08-01","16922",社区店,91814.5800,71948.1520,75189.4068,73568.77940000,1.24801010
"2024-08-01","16924",社区店,61031.1986,50414.3540,41189.1554,45801.75470000,1.33250787
"2024-08-01","16928",社区店,8786.3000,9483.1000,11778.8000,10630.95000000,0.82648305
"2024-08-01","16930",社区店,97301.0000,112944.0000,118134.0000,115539.00000000,0.84214853
"2024-08-01","16933",院外店,34501.9620,29111.9700,116090.0924,72601.03120000,0.47522688
"2024-08-01","170559",社区店,10834.9380,11265.2400,64992.3020,38128.77100000,0.28416698
"2024-08-01","175268",院外店,4515.8334,14880.1668,21614.3334,18247.25010000,0.24748021
"2024-08-01","176166",院外店,9255.3880,25166.5880,28437.0000,26801.79400000,0.34532718
"2024-08-01","177278",院外店,8743.4000,105153.0000,110112.1604,107632.58020000,0.08123376
"2024-08-01","178668",社区店,5575.0148,7220.7160,9805.8092,8513.26260000,0.65486230
"2024-08-01","179249",社区店,8474.0386,9252.3080,14076.8600,11664.58400000,0.72647585
"2024-08-01","181624",社区店,8319.2200,8912.9200,11517.7000,10215.31000000,0.81438742
"2024-08-01","182399",社区店,8788.5000,7074.0000,12582.0000,9828.00000000,0.89423076
"2024-08-01","182985",社区店,5672.3300,8631.9600,11877.6300,10254.79500000,0.55313928
"2024-08-01","183039",社区店,18387.2040,19419.1980,90973.7940,55196.49600000,0.33312266
"2024-08-01","184054",社区店,23431.1001,24947.5299,31235.1198,28091.32485000,0.83410448
"2024-08-01","189606",社区店,7257.3160,11076.1854,16994.5260,14035.35570000,0.51707389
"2024-08-01","190106",院外店,10644.1236,47436.0000,56393.6000,51914.80000000,0.20503061
"2024-08-01","190375",社区店,19630.6530,28624.9470,38322.4344,33473.69070000,0.58645021
"2024-08-01","191398",社区店,11755.5200,75962.0600,80646.1400,78304.10000000,0.15012649
"2024-08-01","192925",社区店,44898.3160,40673.1126,102830.7966,71751.95460000,0.62574345
"2024-08-01","193138",社区店,5953.0860,16972.3440,20536.7360,18754.54000000,0.31742106
"2024-08-01","193416",社区店,9314.2520,12695.1420,16987.1422,14841.14210000,0.62759671
"2024-08-01","198166",院外店,6468.2000,8022.6000,21908.4000,14965.50000000,0.43220741
"2024-08-01","198757",院外店,10169.4966,30839.7100,34602.0634,32720.88670000,0.31079526
"2024-08-01","199489",院外店,1846.3800,3712.5000,6163.7700,4938.13500000,0.37390229
"2024-08-01","199507",社区店,33111.1500,32812.0000,37437.0000,35124.50000000,0.94267961
"2024-08-01","201010",社区店,10004.0980,18551.1000,22463.5134,20507.30670000,0.48783090
"2024-08-01","201113",社区店,55892.1566,44602.8740,43867.2508,44235.06240000,1.26352611
"2024-08-01","202020",社区店,55215.0000,49662.0000,33396.0000,41529.00000000,1.32955284
"2024-08-01","206516",社区店,51478.8468,115737.9466,126113.1000,120925.52330000,0.42570704
"2024-08-01","206688",社区店,4635.3200,5880.1200,9901.8000,7890.96000000,0.58742155
"2024-08-01","206718",社区店,2478.2000,2807.2667,3850.0667,3328.66670000,0.74450229
"2024-08-01","207313",社区店,13089.3780,17702.0560,55285.0200,36493.53800000,0.35867659
"2024-08-01","207321",社区店,5990.5000,10797.0000,17914.5000,14355.75000000,0.41728923
"2024-08-01","208556",社区店,25428.6000,47668.0000,66559.4000,57113.70000000,0.44522767
"2024-08-01","208696",社区店,14306.1120,77285.4018,80225.9978,78755.69980000,0.18165176
"2024-08-01","209415",社区店,6242.5000,8186.0000,10029.5000,9107.75000000,0.68540528
"2024-08-01","212947",社区店,7211.7270,24517.3110,30202.4010,27359.85600000,0.26358790
"2024-08-01","213054",社区店,29216.3934,41164.6734,34119.9800,37642.32670000,0.77615801
"2024-08-01","214264",社区店,8750.1860,21655.1000,26896.5920,24275.84600000,0.36044824
"2024-08-01","214796",社区店,17070.8200,16020.3400,65340.5840,40680.46200000,0.41963191
"2024-08-01","215221",社区店,13561.9840,13832.6666,23024.4666,18428.56660000,0.73592180
"2024-08-01","215565",院外店,8809.5000,39782.0000,49714.0000,44748.00000000,0.19686913
"2024-08-01","216368",社区店,9126.7300,9892.1814,27826.9034,18859.54240000,0.48393167
"2024-08-01","216723",院外店,59472.2676,44135.6358,39842.6223,41989.12905000,1.41637297
"2024-08-01","217229",社区店,9985.2000,7359.8668,19098.4668,13229.16680000,0.75478676
"2024-08-01","217274",社区店,3987.0000,15150.0000,25956.0000,20553.00000000,0.19398627
"2024-08-01","218186",社区店,10334.4000,10903.0000,18779.8000,14841.40000000,0.69632244
"2024-08-01","219343",社区店,26793.1346,27122.7828,31314.9482,29218.86550000,0.91698066
"2024-08-01","219390",社区店,3260.4040,5889.3680,11281.3640,8585.36600000,0.37976295
"2024-08-01","220801",社区店,3079.3260,7188.1000,10242.4000,8715.25000000,0.35332618
"2024-08-01","220802",社区店,24714.5520,14195.4120,32150.8640,23173.13800000,1.06651727
"2024-08-01","222473",院外店,10495.9786,9330.6494,11428.6706,10379.66000000,1.01120639
"2024-08-01","223552",社区店,6526.5000,18366.0000,23837.7760,21101.88800000,0.30928512
"2024-08-01","225706",社区店,6813.2000,-27310.8000,-20253.3200,-23782.06000000,-0.28648485
"2024-08-01","226990",社区店,23352.0000,44646.5000,51296.5000,47971.50000000,0.48678903
"2024-08-01","32797",院外店,8279.9520,8034.2120,9918.5600,8976.38600000,0.92241487
"2024-08-01","32821",院外店,24890.7160,23823.0600,25878.6440,24850.85200000,1.00160413
"2024-08-01","38696",社区店,18438.6640,24298.0020,36349.5660,30323.78400000,0.60805946
"2024-08-01","40505",社区店,34064.9180,34962.2780,38251.8500,36607.06400000,0.93055586
"2024-08-01","54878",社区店,25440.8420,28618.8420,47428.7564,38023.79920000,0.66907680
"2024-08-01","58158",社区店,79015.4568,64466.4800,51789.3376,58127.90880000,1.35933768
"2024-08-01","58700",社区店,14114.3334,25215.8000,28849.4666,27032.63330000,0.52212203
"2024-08-01","58722",社区店,17225.8240,19520.5600,25618.8360,22569.69800000,0.76322793
"2024-08-01","61216",非药品老店,15996.0000,36054.0000,46922.0000,41488.00000000,0.38555726
"2024-08-01","64746",社区店,11275.8180,13438.7340,18857.3160,16148.02500000,0.69827845
"2024-08-01","68602",社区店,7655.0910,7370.9666,14410.7530,10890.85980000,0.70289133
"2024-08-01","74123",社区店,22692.2920,25752.5240,35172.2320,30462.37800000,0.74492844
"2024-08-01","79639",院外店,33841.3778,71759.2880,83499.4762,77629.38210000,0.43593516
"2024-08-01","97356",社区店,41276.7000,127699.3002,131836.6002,129767.95020000,0.31808085
"2024-08-01","97376",院外店,9978.8934,9642.0100,57677.4500,33659.73000000,0.29646385
"2024-08-01","98536",社区店,8080.5000,14621.5300,27052.5000,20837.01500000,0.38779546
"2024-09-01","109760",院外店,33033.2475,30251.5545,37658.7549,33955.15470000,0.97284927
"2024-09-01","128540",院外店,22878.0000,43602.3000,51197.3000,47399.80000000,0.48266026
"2024-09-01","130091",社区店,10333.6000,13898.0000,19657.0000,16777.50000000,0.61592013
"2024-09-01","154849",社区店,47052.4640,83803.4160,91223.3120,87513.36400000,0.53766032
"2024-09-01","163093",社区店,49802.1666,61045.3654,63249.3988,62147.38210000,0.80135582
"2024-09-01","165872",院外店,8676.3728,29767.7496,31399.4834,30583.61650000,0.28369348
"2024-09-01","16864",社区店,30075.4078,12771.6000,19414.2082,16092.90410000,1.86886143
"2024-09-01","16865",社区店,36095.4340,24518.1040,28100.6900,26309.39700000,1.37195976
"2024-09-01","16866",社区店,39077.3338,93091.9998,99202.1192,96147.05950000,0.40643295
"2024-09-01","16867",社区店,20922.1040,11393.1000,19653.7760,15523.43800000,1.34777515
"2024-09-01","16869",院外店,78821.5332,234152.5332,247029.2000,240590.86660000,0.32761648
"2024-09-01","16870",社区店,152709.9782,287161.1122,289752.5472,288456.82970000,0.52940323
"2024-09-01","16874",社区店,11764.7000,9294.2000,26555.3000,17924.75000000,0.65633830
"2024-09-01","16875",社区店,15883.8440,23180.9068,26940.2636,25060.58520000,0.63381776
"2024-09-01","16876",社区店,36236.1838,33791.9686,29194.1192,31493.04390000,1.15060912
"2024-09-01","16877",社区店,26934.8730,13098.2808,23026.0578,18062.16930000,1.49123134
"2024-09-01","16879",社区店,17285.8200,16179.2000,46744.4592,31461.82960000,0.54942195
"2024-09-01","16880",社区店,34404.1368,31536.5710,33574.7948,32555.68290000,1.05677822
"2024-09-01","16881",社区店,17729.6310,21680.0400,24527.5260,23103.78300000,0.76739082
"2024-09-01","16883",院外店,76369.8666,249295.8670,252596.2004,250946.03370000,0.30432784
"2024-09-01","16884",院外店,28836.9000,44756.1600,54863.4600,49809.81000000,0.57894017
"2024-09-01","16885",社区店,27615.6280,20266.8980,19109.4700,19688.18400000,1.40264983
"2024-09-01","16887",社区店,27328.7529,27734.9079,48337.2240,38036.06595000,0.71849578
"2024-09-01","16890",社区店,15864.0224,59564.7360,69928.0570,64746.39650000,0.24501784
"2024-09-01","16892",院外店,6628.2000,8604.0000,10765.1800,9684.59000000,0.68440687
"2024-09-01","16893",社区店,6387.3400,8640.5160,7184.1760,7912.34600000,0.80726247
"2024-09-01","16894",社区店,9623.5740,21271.8338,22545.3598,21908.59680000,0.43926017
"2024-09-01","16895",社区店,7956.0880,10408.5400,10833.2020,10620.87100000,0.74909939
"2024-09-01","16896",社区店,14282.0000,20749.0764,20569.2000,20659.13820000,0.69131634
"2024-09-01","16898",社区店,39912.5200,49487.1420,55970.0220,52728.58200000,0.75694279
"2024-09-01","16899",社区店,34234.7751,32822.8950,36552.3699,34687.63245000,0.98694470
"2024-09-01","16900",社区店,19497.3836,22283.5500,23347.6120,22815.58100000,0.85456441
"2024-09-01","16901",社区店,37666.2800,53590.5980,60592.6480,57091.62300000,0.65975143
"2024-09-01","16902",社区店,48065.4260,123196.8680,128400.6420,125798.75500000,0.38208188
"2024-09-01","16903",社区店,21132.7380,89365.8660,111843.0780,100604.47200000,0.21005764
"2024-09-01","16904",社区店,33391.9840,26234.5700,32378.0180,29306.29400000,1.13941339
"2024-09-01","16906",社区店,11460.8440,12767.3640,17583.3940,15175.37900000,0.75522621
"2024-09-01","16907",社区店,26535.5174,26526.5818,45902.2464,36214.41410000,0.73273358
"2024-09-01","16908",社区店,29026.5134,25702.9800,37753.0466,31728.01330000,0.91485442
"2024-09-01","16910",社区店,21101.1674,55903.5244,81303.5490,68603.53670000,0.30758133
"2024-09-01","16911",社区店,30741.3660,23648.7960,33038.4300,28343.61300000,1.08459588
"2024-09-01","16913",社区店,61143.9420,84618.0510,110010.9630,97314.50700000,0.62831271
"2024-09-01","16914",社区店,30974.3034,33995.6774,35412.5574,34704.11740000,0.89252531
"2024-09-01","16917",社区店,9126.0000,12120.2400,8100.8000,10110.52000000,0.90262419
"2024-09-01","16918",社区店,11253.4940,13687.5940,17292.1000,15489.84700000,0.72650775
"2024-09-01","16919",社区店,11723.8672,11556.0548,20000.8616,15778.45820000,0.74302996
"2024-09-01","16920",社区店,52775.6220,30808.7040,32331.8940,31570.29900000,1.67168584
"2024-09-01","16921",社区店,20179.2180,69860.0000,82209.8720,76034.93600000,0.26539402
"2024-09-01","16922",社区店,103175.1060,37735.2800,48882.4940,43308.88700000,2.38230795
"2024-09-01","16924",社区店,39503.0986,39891.1554,51467.4408,45679.29810000,0.86479215
"2024-09-01","16928",社区店,10614.6000,9032.0000,42486.0000,25759.00000000,0.41207345
"2024-09-01","16930",社区店,97690.0468,43424.0000,44737.3652,44080.68260000,2.21616456
"2024-09-01","16933",院外店,35820.5752,26446.4924,40314.5172,33380.50480000,1.07309866
"2024-09-01","170559",社区店,14453.9166,62784.3020,78160.7314,70472.51670000,0.20510004
"2024-09-01","175268",院外店,4586.8334,11262.3334,26529.5002,18895.91680000,0.24274204
"2024-09-01","176166",院外店,8319.9000,23662.2000,28000.5000,25831.35000000,0.32208537
"2024-09-01","177278",院外店,10645.9000,105858.0000,164267.0000,135062.50000000,0.07882202
"2024-09-01","178668",社区店,6780.2138,6420.2092,68166.7834,37293.49630000,0.18180686
"2024-09-01","179249",社区店,7406.4000,9484.4000,48903.5000,29193.95000000,0.25369639
"2024-09-01","181624",社区店,9870.4000,9256.2000,59159.0968,34207.64840000,0.28854365
"2024-09-01","182399",社区店,6060.1240,9124.0000,25920.1100,17522.05500000,0.34585692
"2024-09-01","182985",社区店,4640.1200,7269.4600,14203.3400,10736.40000000,0.43218583
"2024-09-01","183039",社区店,19134.7800,59248.7940,61080.2640,60164.52900000,0.31804088
"2024-09-01","184054",社区店,14704.5405,25238.1198,34147.7820,29692.95090000,0.49521991
"2024-09-01","189606",社区店,10266.1934,12403.1200,18121.5666,15262.34330000,0.67264857
"2024-09-01","190106",院外店,12347.3000,49093.2000,64010.4408,56551.82040000,0.21833603
"2024-09-01","190375",社区店,22281.9150,31178.0334,46916.3598,39047.19660000,0.57064058
"2024-09-01","191398",社区店,14710.9468,76312.1400,78747.8360,77529.98800000,0.18974524
"2024-09-01","192925",社区店,28691.6946,55793.3966,66589.7620,61191.57930000,0.46888305
"2024-09-01","193138",社区店,5906.8180,16450.6560,20271.5180,18361.08700000,0.32170306
"2024-09-01","193416",社区店,12044.0680,12478.6000,17581.3730,15029.98650000,0.80133591
"2024-09-01","198166",院外店,6636.8000,8466.4000,14549.6000,11508.00000000,0.57671185
"2024-09-01","198757",院外店,11711.5640,16896.1300,21227.7060,19061.91800000,0.61439588
"2024-09-01","199489",院外店,1266.1400,5130.7700,10183.0310,7656.90050000,0.16535933
"2024-09-01","199507",社区店,44589.0000,10387.0000,16516.8000,13451.90000000,3.31469903
"2024-09-01","201010",社区店,12729.9200,19707.6800,25135.4600,22421.57000000,0.56775328
"2024-09-01","201113",社区店,44562.7300,40425.2508,46267.8208,43346.53580000,1.02805747
"2024-09-01","202020",社区店,69333.0000,32244.0000,74562.0000,53403.00000000,1.29829784
"2024-09-01","206516",社区店,58788.8014,45116.6000,46522.5580,45819.57900000,1.28304979
"2024-09-01","206688",社区店,5369.7120,6129.8000,29257.9000,17693.85000000,0.30347900
"2024-09-01","206718",社区店,2680.5000,2405.0000,3880.5000,3142.75000000,0.85291544
"2024-09-01","207313",社区店,11355.4080,14250.3640,24112.9560,19181.66000000,0.59199297
"2024-09-01","207321",社区店,6508.5000,10084.5000,26472.0000,18278.25000000,0.35607894
"2024-09-01","208556",社区店,18880.8000,21547.4000,30625.8000,26086.60000000,0.72377389
"2024-09-01","208696",社区店,16876.5664,75424.4218,86355.5778,80889.99980000,0.20863600
"2024-09-01","209415",社区店,10028.5866,5560.0000,11875.3466,8717.67330000,1.15037421
"2024-09-01","212947",社区店,6575.5680,21114.0750,28610.7570,24862.41600000,0.26447823
"2024-09-01","213054",社区店,21008.6680,26934.6200,46349.0380,36641.82900000,0.57335205
"2024-09-01","214264",社区店,6157.1700,7864.5920,9427.0220,8645.80700000,0.71215677
"2024-09-01","214796",社区店,19751.5580,57448.5840,78621.0700,68034.82700000,0.29031539
"2024-09-01","215221",社区店,15383.4060,19538.4666,34621.6426,27080.05460000,0.56807145
"2024-09-01","215565",院外店,6361.0000,9763.0000,12076.0000,10919.50000000,0.58253583
"2024-09-01","216368",社区店,8888.3706,8962.2534,13983.2026,11472.72800000,0.77473906
"2024-09-01","216723",院外店,22450.8420,22491.8700,31487.5980,26989.73400000,0.83182894
"2024-09-01","217229",社区店,5865.8668,10019.4668,16535.6000,13277.53340000,0.44178889
"2024-09-01","217274",社区店,6114.7500,21174.0000,28567.5000,24870.75000000,0.24586110
"2024-09-01","218186",社区店,6613.2000,8749.4000,16677.7000,12713.55000000,0.52016942
"2024-09-01","219343",社区店,25367.4814,25662.3482,72418.8668,49040.60750000,0.51727502
"2024-09-01","219390",社区店,4508.8760,7288.7640,10450.0080,8869.38600000,0.50836393
"2024-09-01","220801",社区店,4024.1000,4669.0000,10322.9000,7495.95000000,0.53683655
"2024-09-01","220802",社区店,5940.8080,24377.2640,21890.4560,23133.86000000,0.25680141
"2024-09-01","222473",院外店,9262.2040,7768.6040,31917.0000,19842.80200000,0.46677903
"2024-09-01","223552",社区店,2804.5000,10631.7760,11901.0000,11266.38800000,0.24892627
"2024-09-01","225706",社区店,6346.9014,-10371.3200,-13057.8134,-11714.56670000,-0.54179566
"2024-09-01","226990",社区店,22572.0000,44078.0000,41400.0000,42739.00000000,0.52813589
"2024-09-01","32797",院外店,7345.7040,7652.5600,6286.2000,6969.38000000,1.05399676
"2024-09-01","32821",院外店,20551.0300,21992.5400,38194.6694,30093.60470000,0.68290356
"2024-09-01","38696",社区店,17969.5460,27749.7960,33527.1120,30638.45400000,0.58650302
"2024-09-01","40505",社区店,43002.8160,31325.0980,39294.8260,35309.96200000,1.21786639
"2024-09-01","54878",社区店,24869.7180,40597.3720,47915.6540,44256.51300000,0.56194481
"2024-09-01","58158",社区店,77932.0800,44574.2000,44487.3600,44530.78000000,1.75007219
"2024-09-01","58700",社区店,18355.2000,25236.0000,30441.2000,27838.60000000,0.65934350
"2024-09-01","58722",社区店,25262.3880,22152.8360,26351.4480,24252.14200000,1.04165594
"2024-09-01","61216",非药品老店,18028.0000,46508.0000,49024.0000,47766.00000000,0.37742327
"2024-09-01","64746",社区店,12296.3280,12651.5160,25357.1880,19004.35200000,0.64702695
"2024-09-01","68602",社区店,7593.5000,9801.5000,12524.0000,11162.75000000,0.68025352
"2024-09-01","74123",社区店,26440.2400,29963.0800,145012.0000,87487.54000000,0.30221720
"2024-09-01","79639",院外店,30882.5358,27854.7082,37804.0884,32829.39830000,0.94069758
"2024-09-01","97356",社区店,38884.4001,82549.6002,97563.2001,90056.40015000,0.43177830
"2024-09-01","97376",院外店,9596.4500,54252.4500,59242.0000,56747.22500000,0.16910870
"2024-09-01","98536",社区店,9464.0000,15918.0000,15381.0000,15649.50000000,0.60474775
"2024-10-01","109760",院外店,27095.5590,28605.1680,93222.4050,60913.78650000,0.44481816
"2024-10-01","128540",院外店,24113.7000,46845.3000,62513.2000,54679.25000000,0.44100275
"2024-10-01","130091",社区店,9973.5000,12229.0000,14974.7000,13601.85000000,0.73324584
"2024-10-01","154849",社区店,47377.8000,75095.0000,145790.9332,110442.96660000,0.42897978
"2024-10-01","163093",社区店,42504.2668,48189.3988,75175.1320,61682.26540000,0.68908407
"2024-10-01","165872",院外店,10042.6996,13005.4834,14743.1170,13874.30020000,0.72383467
"2024-10-01","16864",社区店,20448.9600,15302.2000,10119.1520,12710.67600000,1.60880192
"2024-10-01","16865",社区店,31606.1080,30780.2900,36220.4420,33500.36600000,0.94345560
"2024-10-01","16866",社区店,32176.6212,92508.2988,108167.6376,100337.96820000,0.32068240
"2024-10-01","16867",社区店,21438.8200,16230.2760,15320.5354,15775.40570000,1.35900276
"2024-10-01","16869",院外店,70064.6400,237647.2000,255048.9332,246348.06660000,0.28441319
"2024-10-01","16870",社区店,207405.8486,287582.5232,316890.5962,302236.55970000,0.68623679
"2024-10-01","16874",社区店,14786.5490,14007.3000,27290.0930,20648.69650000,0.71610084
"2024-10-01","16875",社区店,18264.1762,17606.8396,100799.2248,59203.03220000,0.30850068
"2024-10-01","16876",社区店,28052.7372,20654.0276,18742.3886,19698.20810000,1.42412634
"2024-10-01","16877",社区店,29913.6300,18400.0800,17990.8500,18195.46500000,1.64401569
"2024-10-01","16879",社区店,15997.6088,38586.4552,52114.1464,45350.30080000,0.35275639
"2024-10-01","16880",社区店,41342.8892,29334.3948,67359.1026,48346.74870000,0.85513277
"2024-10-01","16881",社区店,22260.3000,18943.2300,17923.3800,18433.30500000,1.20761306
"2024-10-01","16883",院外店,76124.0200,75497.8004,75140.7204,75319.26040000,1.01068464
"2024-10-01","16884",院外店,30758.1600,50951.4600,52602.3000,51776.88000000,0.59405201
"2024-10-01","16885",社区店,29206.8456,28779.2700,34854.3924,31816.83120000,0.91796839
"2024-10-01","16887",社区店,27010.1901,41002.2240,60801.9039,50902.06395000,0.53063054
"2024-10-01","16890",社区店,13209.4444,17082.6116,28357.3298,22719.97070000,0.58140235
"2024-10-01","16892",院外店,6866.6880,5946.7800,41161.8960,23554.33800000,0.29152540
"2024-10-01","16893",社区店,122547.8960,6966.1760,21632.8000,14299.48800000,8.57008978
"2024-10-01","16894",社区店,8365.4192,11990.7598,19609.3274,15800.04360000,0.52945545
"2024-10-01","16895",社区店,8376.0360,7585.0680,14339.0320,10962.05000000,0.76409394
"2024-10-01","16896",社区店,8286.0000,15221.2000,15064.2000,15142.70000000,0.54719435
"2024-10-01","16898",社区店,45720.7400,52091.9200,59007.3800,55549.65000000,0.82306081
"2024-10-01","16899",社区店,53244.0201,28610.3499,54537.0501,41573.70000000,1.28071401
"2024-10-01","16900",社区店,23804.6980,20537.1320,29033.6640,24785.39800000,0.96043234
"2024-10-01","16901",社区店,42040.2000,54560.5980,90642.5980,72601.59800000,0.57905337
"2024-10-01","16902",社区店,34586.8860,19204.2420,25297.3560,22250.79900000,1.55441096
"2024-10-01","16903",社区店,22362.8070,105490.5780,107241.7710,106366.17450000,0.21024359
"2024-10-01","16904",社区店,35706.0342,30835.4180,82508.7718,56672.09490000,0.63004613
"2024-10-01","16906",社区店,15001.5680,13455.3280,44074.2600,28764.79400000,0.52152530
"2024-10-01","16907",社区店,24296.5026,42492.3070,33390.3040,37941.30550000,0.64037075
"2024-10-01","16908",社区店,28933.5080,34785.0466,36498.3666,35641.70660000,0.81178795
"2024-10-01","16910",社区店,21060.5266,24417.2130,30113.2144,27265.21370000,0.77243211
"2024-10-01","16911",社区店,26951.0640,29010.5700,44952.5820,36981.57600000,0.72877002
"2024-10-01","16913",社区店,68029.6770,78740.1630,60873.4860,69806.82450000,0.97454192
"2024-10-01","16914",社区店,26748.1900,22310.3574,29394.5354,25852.44640000,1.03464831
"2024-10-01","16917",社区店,27414.0000,6460.8000,77943.7300,42202.26500000,0.64958598
"2024-10-01","16918",社区店,10040.6854,13858.1000,13310.8154,13584.45770000,0.73913038
"2024-10-01","16919",社区店,9471.2420,15000.3908,15481.3488,15240.86980000,0.62143710
"2024-10-01","16920",社区店,40413.9630,28470.8220,14507.9610,21489.39150000,1.88064715
"2024-10-01","16921",社区店,14253.9460,12915.8720,15143.0660,14029.46900000,1.01600039
"2024-10-01","16922",社区店,86170.5200,20971.0740,58964.4140,39967.74400000,2.15600159
"2024-10-01","16924",社区店,33928.6812,45151.7048,44289.1436,44720.42420000,0.75868424
"2024-10-01","16928",社区店,11412.8770,39160.0000,43908.0000,41534.00000000,0.27478396
"2024-10-01","16930",社区店,93057.6000,40224.0000,160501.4400,100362.72000000,0.92721281
"2024-10-01","16933",院外店,39433.9666,32288.4856,31580.1190,31934.30230000,1.23484666
"2024-10-01","170559",社区店,13390.8156,72560.3354,75138.0998,73849.21760000,0.18132643
"2024-10-01","175268",院外店,4441.3334,5803.5002,8356.1668,7079.83350000,0.62732173
"2024-10-01","176166",院外店,9237.1232,23899.8000,40107.5760,32003.68800000,0.28862683
"2024-10-01","177278",院外店,8761.3600,160876.2000,169065.8000,164971.00000000,0.05310848
"2024-10-01","178668",社区店,6650.9480,10566.5900,13131.5820,11849.08600000,0.56130472
"2024-10-01","179249",社区店,7951.2000,8851.5000,20708.7300,14780.11500000,0.53796604
"2024-10-01","181624",社区店,7045.4600,30029.0968,16945.4228,23487.25980000,0.29996943
"2024-10-01","182399",社区店,15194.0180,22519.1100,25617.0920,24068.10100000,0.63129276
"2024-10-01","182985",社区店,4178.5800,4055.3400,8969.3000,6512.32000000,0.64164230
"2024-10-01","183039",社区店,15670.1340,53424.2640,59622.8100,56523.53700000,0.27723201
"2024-10-01","184054",社区店,14817.2901,27175.7820,36217.1799,31696.48095000,0.46747429
"2024-10-01","189606",社区店,8556.0934,12460.5666,17895.7734,15178.17000000,0.56371047
"2024-10-01","190106",院外店,13613.0800,58940.0000,66978.4000,62959.20000000,0.21622066
"2024-10-01","190375",社区店,22108.9320,30228.2598,34813.6278,32520.94380000,0.67983672
"2024-10-01","191398",社区店,11021.4180,75752.9360,81475.7180,78614.32700000,0.14019604
"2024-10-01","192925",社区店,33443.0120,40573.9800,39542.3680,40058.17400000,0.83486111
"2024-10-01","193138",社区店,5758.3080,17264.0080,19281.7000,18272.85400000,0.31512909
"2024-10-01","193416",社区店,9105.4180,11655.3730,19918.6860,15787.02950000,0.57676575
"2024-10-01","198166",院外店,6036.0000,9161.6000,12213.6000,10687.60000000,0.56476664
"2024-10-01","198757",院外店,10177.4334,16374.8060,17185.4260,16780.11600000,0.60651746
"2024-10-01","199489",院外店,1246.8733,9422.2810,6781.0607,8101.67085000,0.15390322
"2024-10-01","199507",社区店,33874.8000,11414.0000,56654.4000,34034.20000000,0.99531647
"2024-10-01","201010",社区店,9265.3500,18856.6600,24783.2874,21819.97370000,0.42462700
"2024-10-01","201113",社区店,38733.0694,42500.2208,44423.9514,43462.08610000,0.89119213
"2024-10-01","202020",社区店,50721.0000,71757.0000,46326.0000,59041.50000000,0.85907370
"2024-10-01","206516",社区店,57490.4420,37818.3080,116362.3660,77090.33700000,0.74575419
"2024-10-01","206688",社区店,6937.1000,7043.3000,11216.4000,9129.85000000,0.75982628
"2024-10-01","206718",社区店,2026.7667,2009.5000,4381.1333,3195.31665000,0.63429291
"2024-10-01","207313",社区店,11721.6060,15930.9560,22044.5060,18987.73100000,0.61732526
"2024-10-01","207321",社区店,5686.0800,9438.0000,15548.1600,12493.08000000,0.45513836
"2024-10-01","208556",社区店,21236.4000,23685.8000,31703.4000,27694.60000000,0.76680652
"2024-10-01","208696",社区店,20151.6024,80576.8368,90231.9946,85404.41570000,0.23595504
"2024-10-01","209415",社区店,4126.5200,7277.8800,7751.3600,7514.62000000,0.54913222
"2024-10-01","212947",社区店,8982.5091,25077.3570,38369.8479,31723.60245000,0.28314908
"2024-10-01","213054",社区店,23904.8760,41335.3894,43252.2734,42293.83140000,0.56520951
"2024-10-01","214264",社区店,4715.9214,5647.0220,7438.2806,6542.65130000,0.72079668
"2024-10-01","214796",社区店,21920.6646,74294.7986,76415.2740,75355.03630000,0.29089846
"2024-10-01","215221",社区店,16548.0454,28537.6426,28134.5974,28336.12000000,0.58399122
"2024-10-01","215565",院外店,6834.2200,7390.0000,12006.2000,9698.10000000,0.70469679
"2024-10-01","216368",社区店,10354.8760,10650.4026,29808.1766,20229.28960000,0.51187541
"2024-10-01","216723",院外店,22836.4569,22623.8580,38891.7822,30757.82010000,0.74246018
"2024-10-01","217229",社区店,6180.2500,10888.0000,15819.7500,13353.87500000,0.46280573
"2024-10-01","217274",社区店,5286.7500,15508.5000,21957.7500,18733.12500000,0.28221399
"2024-10-01","218186",社区店,6559.5000,7307.7000,11120.3332,9214.01660000,0.71190451
"2024-10-01","219343",社区店,26540.0340,22896.7068,28133.1688,25514.93780000,1.04017631
"2024-10-01","219390",社区店,3619.1080,4412.0080,6523.2800,5467.64400000,0.66191361
