"WAVEID","WAVEDTLID","PRINTDATE","SCATTERFINPACKS","WHOLEFINPACKS"
"4481437","9360969","2024/1/30 9:53:16","1","0"
"4481562","9361183","2024/1/30 9:54:17","0","2"
"4481442","9360984","2024/1/30 9:54:31","1","11"
"4481441","9360977","2024/1/30 9:56:52","1","0"
"4481445","9360987","2024/1/30 9:57:17","2","0"
"4481473","9361029","2024/1/30 9:58:39","1","0"
"4481561","9361182","2024/1/30 9:59:39","1","1"
"4481559","9361180","2024/1/30 10:01:39","0","3"
"4481439","9360971","2024/1/30 10:01:53","1","1"
"4481472","9361028","2024/1/30 10:01:55","2","0"
"4481448","9360990","2024/1/30 10:02:09","1","0"
"4481429","9360954","2024/1/30 10:10:09","1","6"
"4481474","9361030","2024/1/30 10:10:58","0","15"
"4481425","9360950","2024/1/30 10:11:12","0","62"
"4481845","9361684","2024/1/30 10:12:12","0","2"
"4481844","9361683","2024/1/30 10:13:25","0","2"
"4481846","9361685","2024/1/30 10:37:45","1","0"
"4481927","9361846","2024/1/30 10:41:18","1","0"
"4481926","9361845","2024/1/30 10:43:31","1","0"
"4481433","9360961","2024/1/30 10:55:26","0","14"
"4481436","9360968","2024/1/30 11:00:32","1","0"
"4482206","9362457","2024/1/30 11:22:59","1","0"
"4482195","9362387","2024/1/30 11:29:49","1","0"
"4482285","9362623","2024/1/30 11:34:44","1","0"
"4482079","9362163","2024/1/30 11:38:05","0","4"
"4482285","9362620","2024/1/30 11:38:08","1","0"
"4482325","9362780","2024/1/30 11:38:10","1","0"
"4482467","9363059","2024/1/30 12:16:27","1","0"
"4482587","9363270","2024/1/30 12:16:41","0","5"
"4482584","9363267","2024/1/30 12:20:11","0","1"
"4482585","9363268","2024/1/30 12:21:22","0","3"
"4482586","9363269","2024/1/30 12:21:59","0","1"
"4482588","9363271","2024/1/30 12:22:02","0","40"
"4482196","9362388","2024/1/30 12:22:16","1","0"
"4482392","9362945","2024/1/30 12:28:26","1","0"
"4482403","9362962","2024/1/30 12:29:26","0","1"
"4482393","9362947","2024/1/30 12:30:02","1","0"
"4482582","9363265","2024/1/30 12:33:40","1","0"
"4482608","9363306","2024/1/30 12:38:55","1","0"
"4482005","9362025","2024/1/30 12:40:16","2","0"
"4482583","9363266","2024/1/30 12:42:16","1","0"
"4482398","9362956","2024/1/30 13:00:12","1","0"
"4482404","9362966","2024/1/30 13:00:50","1","0"
"4482986","9364049","2024/1/30 15:09:12","1","0"
"4482986","9364050","2024/1/30 15:09:14","1","0"
"4483140","9364269","2024/1/30 15:22:07","0","3"
"4482006","9362026","2024/1/30 15:30:07","0","6"
"4482081","9362165","2024/1/30 15:30:09","1","0"
"4482986","9364052","2024/1/30 15:39:10","1","0"
"4483286","9364516","2024/1/30 15:48:36","0","2"
"4483153","9364287","2024/1/30 15:50:37","1","0"
"4481412","9360928","2024/1/30 15:54:33","1","0"
"4481413","9360929","2024/1/30 15:54:36","1","0"
"4481415","9360933","2024/1/30 15:54:38","1","0"
"4481416","9360934","2024/1/30 15:54:41","1","0"
"4483145","9364279","2024/1/30 15:56:29","1","0"
"4483150","9364284","2024/1/30 15:58:20","0","2"
"4483143","9364272","2024/1/30 15:58:58","1","0"
"4483443","9364783","2024/1/30 16:01:08","1","0"
"4483566","9365002","2024/1/30 16:07:16","0","1"
"4483148","9364282","2024/1/30 16:08:52","1","1"
"4483431","9364770","2024/1/30 16:17:32","6","0"
"4483615","9365084","2024/1/30 16:17:58","1","0"
"4482986","9364051","2024/1/30 16:18:35","1","0"
"4483622","9365092","2024/1/30 16:22:11","0","1"
"4483618","9365088","2024/1/30 16:45:58","1","0"
"4483933","9365602","2024/1/30 16:47:34","1","0"
"4483570","9365006","2024/1/30 16:47:59","0","14"
"4483935","9365604","2024/1/30 16:54:07","1","0"
"4483614","9365083","2024/1/30 16:58:41","1","1"
"4483620","9365090","2024/1/30 17:11:16","3","0"
"4483845","9365480","2024/1/30 17:13:27","1","0"
"4483938","9365607","2024/1/30 17:13:29","0","5"
"4483568","9365004","2024/1/30 17:15:05","1","0"
"4484011","9365716","2024/1/30 17:15:54","0","1"
"4483936","9365605","2024/1/30 17:25:44","1","4"
"4484169","9365966","2024/1/30 17:30:26","1","0"
"4484009","9365714","2024/1/30 17:34:09","0","9"
"4484033","9365754","2024/1/30 17:34:23","1","0"
"4484032","9365753","2024/1/30 17:35:00","0","34"
"4484010","9365715","2024/1/30 17:35:14","0","1"
"4484178","9365975","2024/1/30 17:36:48","2","0"
"4484016","9365723","2024/1/30 17:38:35","0","2"
"4484176","9365973","2024/1/30 17:40:23","1","0"
"4484271","9366186","2024/1/30 17:44:51","0","1"
"4484175","9365972","2024/1/30 17:54:17","0","1"
"4484341","9366336","2024/1/30 17:54:19","3","0"
"4484014","9365721","2024/1/30 17:58:47","0","30"
"4484170","9365967","2024/1/30 18:43:39","0","1"
"4483621","9365091","2024/1/30 18:44:49","0","1"
"4484173","9365970","2024/1/30 18:46:46","0","1"
"4484017","9365724","2024/1/30 18:55:07","0","14"
"4484380","9366415","2024/1/30 18:55:20","0","1"
"4484772","9367244","2024/1/31 9:15:04","1","0"
"4484935","9367476","2024/1/31 9:15:06","1","0"
"4484925","9367466","2024/1/31 9:18:03","0","1"
"4485093","9367691","2024/1/31 9:29:57","1","0"
"4485089","9367687","2024/1/31 9:33:18","1","0"
"4485090","9367688","2024/1/31 9:33:21","1","0"
"4485092","9367690","2024/1/31 9:33:23","1","0"
"4485193","9367810","2024/1/31 9:34:35","1","0"
"4484923","9367464","2024/1/31 9:41:03","1","0"
"4484924","9367465","2024/1/31 9:41:58","1","0"
"4484929","9367470","2024/1/31 9:42:27","1","0"
"4485062","9367657","2024/1/31 9:42:53","3","0"
"4484927","9367468","2024/1/31 9:44:29","1","0"
"4484928","9367469","2024/1/31 9:49:35","1","8"
"4485012","9367583","2024/1/31 9:50:47","1","0"
"4485015","9367586","2024/1/31 9:51:13","1","0"
"4485018","9367589","2024/1/31 9:54:32","1","0"
"4485198","9367826","2024/1/31 9:54:58","7","0"
"4484944","9367489","2024/1/31 9:55:12","1","1"
"4484943","9367488","2024/1/31 9:56:36","1","11"
"4485021","9367592","2024/1/31 10:13:00","2","0"
"4485349","9368088","2024/1/31 10:17:55","0","5"
"4485227","9367892","2024/1/31 10:21:50","7","0"
"4485332","9368038","2024/1/31 10:30:48","3","0"
"4485491","9368330","2024/1/31 10:37:15","0","1"
"4485478","9368309","2024/1/31 10:38:39","2","0"
"4485482","9368313","2024/1/31 10:39:05","1","0"
"4485479","9368310","2024/1/31 10:44:48","1","1"
"4485372","9368143","2024/1/31 10:46:12","4","0"
"4484988","9367556","2024/1/31 10:47:59","1","0"
"4484926","9367467","2024/1/31 10:48:25","1","0"
"4485475","9368306","2024/1/31 10:51:11","3","6"
"4485485","9368320","2024/1/31 10:55:37","1","0"
"4485488","9368326","2024/1/31 11:00:13","1","0"
"4485477","9368308","2024/1/31 11:01:36","2","0"
"4485480","9368311","2024/1/31 11:02:29","1","0"
"4485675","9368691","2024/1/31 11:03:53","0","2"
"4485494","9368333","2024/1/31 11:05:40","1","5"
"4485676","9368692","2024/1/31 11:08:38","1","1"
"4485665","9368661","2024/1/31 11:08:52","1","0"
"4485666","9368662","2024/1/31 11:08:54","1","0"
"4485706","9368752","2024/1/31 11:10:42","1","0"
"4485510","9368354","2024/1/31 11:14:15","2","2"
"4485664","9368660","2024/1/31 11:16:51","1","0"
"4485671","9368687","2024/1/31 11:22:19","1","0"
"4485484","9368316","2024/1/31 11:22:33","1","0"
"4485674","9368690","2024/1/31 11:23:57","1","0"
"4485811","9368894","2024/1/31 11:27:42","1","0"
"4485809","9368892","2024/1/31 11:31:52","0","10"
"4485803","9368886","2024/1/31 11:32:06","0","4"
"4485801","9368884","2024/1/31 11:32:43","0","2"
"4485668","9368664","2024/1/31 11:45:01","1","0"
"4485807","9368890","2024/1/31 12:21:11","3","0"
"4485964","9369156","2024/1/31 12:21:48","1","0"
"4486192","9369553","2024/1/31 12:22:37","0","2"
"4485940","9369111","2024/1/31 12:26:58","1","0"
"4485966","9369158","2024/1/31 12:27:01","1","0"
"4486201","9369562","2024/1/31 12:28:01","1","0"
"4485800","9368883","2024/1/31 12:29:48","0","15"
"4485095","9367693","2024/1/31 12:30:49","1","0"
"4485023","9367594","2024/1/31 12:31:52","3","0"
"4485812","9368895","2024/1/31 12:31:55","0","11"
"4486199","9369560","2024/1/31 12:32:11","1","0"
"4486190","9369551","2024/1/31 12:32:44","1","0"
"4486204","9369565","2024/1/31 12:33:55","1","0"
"4486198","9369559","2024/1/31 12:44:46","1","0"
"4486194","9369555","2024/1/31 12:45:46","1","0"
"4486205","9369566","2024/1/31 13:08:53","6","0"
"4486322","9369719","2024/1/31 15:06:50","1","0"
"4486323","9369720","2024/1/31 15:06:53","1","0"
"4486324","9369721","2024/1/31 15:06:56","1","0"
"4485669","9368665","2024/1/31 15:15:03","1","0"
"4485670","9368686","2024/1/31 15:15:06","1","0"
"4485673","9368689","2024/1/31 15:15:08","1","0"
"4485799","9368882","2024/1/31 15:15:11","1","0"
"4486320","9369717","2024/1/31 15:15:15","1","0"
"4486794","9370654","2024/1/31 15:24:36","1","0"
"4485805","9368888","2024/1/31 15:25:27","1","0"
"4485808","9368891","2024/1/31 15:25:29","1","0"
"4486319","9369716","2024/1/31 15:25:32","1","0"
"4486681","9370480","2024/1/31 15:28:58","1","0"
"4486680","9370479","2024/1/31 15:29:24","1","0"
"4486671","9370470","2024/1/31 15:33:36","5","0"
"4486672","9370471","2024/1/31 15:33:38","1","0"
"4486674","9370473","2024/1/31 15:33:41","1","0"
"4486675","9370474","2024/1/31 15:33:43","1","0"
"4486676","9370475","2024/1/31 15:33:46","1","0"
"4486678","9370477","2024/1/31 15:33:48","1","0"
"4486682","9370481","2024/1/31 15:33:51","1","0"
"4486683","9370482","2024/1/31 15:33:53","1","0"
"4486685","9370484","2024/1/31 15:33:56","1","0"
"4486687","9370486","2024/1/31 15:33:59","0","2"
"4486697","9370497","2024/1/31 15:34:01","1","0"
"4486807","9370676","2024/1/31 15:48:11","0","68"
"4486677","9370476","2024/1/31 15:53:08","1","5"
"4486834","9370751","2024/1/31 15:54:22","1","0"
"4486833","9370750","2024/1/31 15:58:50","0","24"
"4486832","9370749","2024/1/31 15:59:16","2","0"
"4486806","9370675","2024/1/31 16:00:54","1","0"
"4486689","9370488","2024/1/31 16:04:31","1","5"
"4486890","9370879","2024/1/31 16:06:25","1","0"
"4486891","9370880","2024/1/31 16:12:15","1","0"
"4486998","9371034","2024/1/31 16:14:56","1","0"
"4487004","9371040","2024/1/31 16:14:58","1","0"
"4486889","9370878","2024/1/31 16:15:24","0","5"
"4486993","9371029","2024/1/31 16:17:37","0","20"
"4486981","9371007","2024/1/31 16:17:51","1","0"
"4487000","9371036","2024/1/31 16:19:55","0","1"
"4486987","9371023","2024/1/31 16:24:07","0","2"
"4486992","9371028","2024/1/31 16:28:14","1","0"
"4486994","9371030","2024/1/31 16:31:09","1","0"
"4486893","9370882","2024/1/31 16:32:11","1","2"
"4486995","9371031","2024/1/31 16:32:25","0","1"
"4486997","9371033","2024/1/31 16:32:28","0","1"
"4487001","9371037","2024/1/31 16:34:41","1","0"
"4486996","9371032","2024/1/31 16:46:00","1","0"
"4487002","9371038","2024/1/31 16:46:02","2","1"
"4486986","9371022","2024/1/31 16:46:17","1","0"
"4486892","9370881","2024/1/31 16:49:05","1","0"
"4486991","9371027","2024/1/31 16:49:44","1","0"
"4487154","9371308","2024/1/31 16:57:06","1","0"
"4487254","9371509","2024/1/31 17:02:19","1","0"
"4487189","9371400","2024/1/31 17:04:09","1","0"
"4487318","9371616","2024/1/31 17:14:26","1","0"
"4487317","9371615","2024/1/31 17:16:03","1","0"
"4487316","9371614","2024/1/31 17:16:54","1","0"
"4487319","9371617","2024/1/31 17:18:32","1","0"
"4487354","9371729","2024/1/31 17:29:47","0","2"
"4487422","9371832","2024/1/31 17:40:37","1","0"
"4487344","9371710","2024/1/31 17:43:35","1","0"
"4487346","9371712","2024/1/31 17:45:11","1","0"
"4487536","9372052","2024/1/31 17:45:14","0","4"
"4487349","9371719","2024/1/31 17:47:13","1","0"
"4487351","9371725","2024/1/31 17:47:50","1","0"
"4487342","9371704","2024/1/31 17:49:14","1","0"
"4487345","9371711","2024/1/31 17:50:50","1","0"
"4487535","9372051","2024/1/31 18:12:46","0","19"
"4487604","9372179","2024/1/31 18:52:00","0","11"
"4487594","9372152","2024/1/31 18:52:14","0","5"
"4487593","9372151","2024/1/31 18:52:39","0","15"
